userName,score,at,content
Pengguna Google,3,2025-10-09 11:26:22,"harusnya tiap pesanan dibuat bisa kasih ulasan sih supaya kinerja deliveryman nya bisa di upgrade, sumpah delivman di daerah sini parah banget, mentang2 gada fitur kasih rating seenaknya sendiri kalau kerja. kadang kurir gamau nganter sampai rumah padahal letak rumah strategis depan jalan, kadang gamau turun dari motor, bahkan kadang orderan dibatalkan pakai alasan stok expired lah. mencoba komplen langsung ke aplikasi klik juga lama banget respon dari customer service"
Pengguna Google,1,2025-10-15 07:12:12,"pelayannya buruk sekali, saya order di aplikasi klik indomaret jam 10.34 memakai pengiriman instan ( 1 jam sampai ) tapi hingga sore barang yang saya pesan belum datang juga, saya kecewa sekali"
Pengguna Google,1,2025-10-06 04:19:03,aplikasi Indomaret ini bagus untuk mengecek harga barang dan sesuai dengan yang ada di toko Indomaret hanya saja beberapa barang nya yang ada di Indomaret ko gak ada di aplikasi Indomaret ini padahal beberapa barang yang saya cari tersebut masih di jual di toko Indomaret nya saya mohon untuk diperbaiki lagi aplikasi nya karena itu sangat penting untuk saya mengecek harga sebelum datang ke toko Indomaret nya
Pengguna Google,1,2025-10-15 01:57:02,"saya belanja express instan sudah 1 hari , sampai saat ini pesanan belum sampai. CS Indomaret bilang pesanan selesai kecewa banget , uang tidak di kembalikan. padahal saya udah transfer lewat BRI virtual"
Pengguna Google,2,2025-10-12 10:58:56,"Udh pakai klik idm dr lama, biasanya bagus, untuk delivery selalu on time. Klo pun pengiriman telat, selalu konfirmasi dahulu. Klo skrg pengirimannya lama bangett. Bisa sampai 5-6 jam pengirimannya dr waktu yg ditentukan. Udh gitu gk ada konfirmasi pengiriman barang telat"
Pengguna Google,1,2025-10-10 07:31:16,"baru pertama kali nyoba aplikasi ini langsung nyesel. barang ga sampai-sampai, komplain juga ditanggapi dengan sangat slow respon. habis ini langsung mau uninstall. aplikasi ga berkah, kalau barang ga sampai rumah customer kan namanya nilep uang haram mana saya udah transfer lunas. Entah apakah barang saya akan sampai ke rumah saya atau tidak. AMAT SANGAT MENGECEWAKAN."
Pengguna Google,1,2025-10-09 00:36:06,"Order tgl 07/10/2025 jam 17:52 an sore dan status ""diproses"" - Pesanan selesai di proses jam 18:00. Dan istimewanya sampai review ini saya tulis, pesanan belum juga di antar. Sudah hub cs dan hasilnya tidak ada. Sungguh2 sangat mengecewakan."
Pengguna Google,2,2025-10-08 12:30:34,"Ada ongkirnya jika Belanja diatas Rp.50.000 baru gratis ongkir,ga bakal gue pake nich,cos ga seperti warung sebelah selalu Gratis Ongkirnya tanpa minimal belanja,so good bye z dech Noted klo berani kasih Gratis ongkirnya pasti gue beli,n salam success ....!!"
Pengguna Google,1,2025-10-03 01:00:13,"selalu muncul gangguan. coba lagi. eh hr ini mau pesan, area belum tercover. padahal udah sering pesen. CS nya, minus. slow respon iya. nggak dikasih solusi iya. jawaban template. pesan sudah kami sampaikan ke pihak terkait. nggak ada solusi. aplikasi nya diupdate. tapi makin banyak bug nya."
Pengguna Google,5,2025-10-07 00:06:55,"Alhamdulillah di Bandung tempat Indomaret saya baik2 saja,aman,gak ada yg kurang. selalu konfirmasi sama konsumen bila barang kosong, tetapi mohon di permudah apabila mau ganti nomer hp, karena saya kesulitan sudah Email tapi belum juga ditangani. maaf yaa,kalo pas saya ganti di apk Alfagift mudah, langsung,cepat,no ribet.. terima kasih 🙏🙏"
Pengguna Google,1,2025-10-11 06:11:12,tidak bisa masuk aplikasi meskipun pakai data dan wifi juga entah kenapa tiba2 gangguan terus sangat mengecewakan tapi yang lain tidak ada masalah sudah uninstall dan instal ulang sudah hapus data juga tapi tetap gak bisa bener2 kecewa sih padahal semua aplikasi bisa cuma klik indomaret aja yang gak bisa
Pengguna Google,1,2025-09-30 06:03:04,"kapok belanja pake aplikasi ini, udah 2 hari barang ga nyampe nyampe padahal pake pengiriman instant. status nya dalam pengiriman tapi udah gabisa di lacak. mau di batalin ga bisa juga. barang ga ada saldo pun hilang. ngehubungin cs nya juga ga ada solusi. cs nya jelek banget cuma balas ketika jam 17.00 lewat (ketika jam oprasional sudah habis)."
Pengguna Google,1,2025-10-13 14:00:24,"males pke aplikasi ini, percuma mau belanja pke pengiriman instan dibatalkan sepihak alasan lokasi terlalu jauh malah pegawai nyalahin waktu checkout gak liat2 dulu lokasinya lah emang cus hafal lokasi indomart nya, malah nyuruh ngurangi belanjaan biar dikirim yang terdekat padahal belanja nya emang yg dibutuhkan urgen"
Pengguna Google,5,2025-10-03 01:55:24,"Belanja di klik Indomaret emang paling ok, free ongkir juga, barang ada semua yg di perlukan, jadi g usah repot-repot keluar rumah, pilih, klik, bayar dan tunggu deh, barang belanjaan sampai ke rumah."
Pengguna Google,5,2025-10-02 06:05:57,"aplikasi ini adalah aplikasi favorit saya! Dengan gratis ongkir dan pengiriman yang cepat, saya bisa mendapatkan semua kebutuhan sehari-hari dengan mudah. Mulai dari makanan hingga barang lainnya, semuanya tersedia di aplikasi ini"
Pengguna Google,3,2025-10-02 06:41:35,gua sebel kalo mau bayar di klik tu susaaaaaaaah bgt .ga keluar² kode VA nya .terus Seharusnya ada keterangan nama toko dan kode toko saat transaksi di aplikasi .untuk memudahkan kami agar tau toko mana dan lokasinya dimana saat terjadi lambat pengiriman . dan seharusnya ada fitur chat staf toko minimal chat kurir toko di aplikasi.
Pengguna Google,5,2025-10-02 07:29:35,"aku suka banget belanja di klik indomaret, belanjaan selalu datang tepat waktu. ditambah lagi ada free ongkir, jadi makin praktis dan hemat. barangnya juga lengkap banget, semuanya ada mulai dari barang kartonan sampai groceries sehari-hari"
Pengguna Google,1,2025-10-03 10:21:23,"Sebelum belanja cek harga di klik indomaret,sudah d pastikan lokasi sama..sampai toko harganya beda lebih mahal.tanya kasirnya memang harga di klik indomaret sama di toko beda.. trus apa fungsi aplikasi ini?"
Pengguna Google,5,2025-10-01 11:11:46,"Memuaskan.. tapi tolong tambahkan variasi pembayaran lain seperti di toko sebelah, untuk berbelanja di akhir bulan terkadang suka pakai Paylater😁🙏"
Pengguna Google,5,2025-10-02 05:42:16,"Sejauh ini gw pakai apk klik indomaret selalu aman, barang selalu datang tepat waktu, free ongkir juga. Sangat cocok bagi yang pengen belanja di indomaret tapi mager untuk visit toko offline-nya."
Pengguna Google,5,2025-09-13 10:05:33,"sangat membantu buat anak kosan yang tiba2 butuh sesuatu sdgkan ga punya kendaraan, bisa langsung dianter sampe kosan dan gratis ongkir lagi. udah gitu banyak promonya jdi bisa menghemat pengeluaran dan bisa kumpulin poin juga. pokonya klau pgn sat set belanja di klik indomaret ajaa, ga perlu repot-repot sama belanjaan tinggal checkout, dan tunggu deh kurir datang. bisa menghemat waktu, tenaga, dan biaya 👍terimakasih klik indomaret ❤ sukses selaluuuuu"
Pengguna Google,1,2025-09-09 09:30:31,"hari ini 9.9 banyak promo tapi gak bisa co.. capek nyoba dari pagi sampe sore nungguin gak ada yg bisa di co. Berkali kali buka aplikasi klik buat co masih terus aja lemot, kalaupun bisa kuota promo udh habis, ini tadi ada pesan jg ""terjadi perubahan pada cart"". Sudahlah."
Pengguna Google,5,2025-09-13 11:04:18,"Baru tau bgt kalo ternyata belanja itu bisa dari rumah Haha. Udh dari lama jadi membership indomaret tp ternyata baru tau kalo skrng bisa belanja dari rumah dan tanpa ribet, trus TRING barang bisa smpe rumah huhu. Bagi kaum gen Z yang mager keluar ini bener² ngebantu bgt lohhh, trus mana kalo dilihat² sering ada potongan harga dan bisa dpt poin!!! Jadi mau cus belanja deh jadi nya HIHI 🫶"
Pengguna Google,5,2025-09-13 07:18:37,Suka bangett jajan di Klik Indomaret aslii sakin seringnya belanja di Klik Indomaret saat pengambillan karwayannya sampai hapal hihihi.. akunya juga suka ga tepat jam untuk pengambilan tapi kata karwayannya gapapa soalnya setiap jemput barang sekalian banget pulang kerjaa.. kenapa ga belanja langsung? promo di aplikasinya maantepp bangett oyyy huhuhu.. Sukses terus Klik Indomarett Nantii kita jajan² lagii yaaa..
Pengguna Google,5,2025-10-23 20:33:20,baru kali ini download aplikasi ini.. semudah itu. belanja dari rumah. barang diantar juga gratis ongkir. pesanan juga boleh di cek dulu. kurirnya juga ramah sekali. terimakasih klik Indomaret
Pengguna Google,1,2025-09-12 01:42:28,"berkali-kali coba pesen malah stuck di pembayaran, ngebug ga muncul pilihan metode pembayarannya, udah komplain ke pegawai Indomaret dibantu komplain ke atasan malah atasannya yang lepas tangan, gak ada solusi, jadi males, tolong diperbaiki lagi kedepannya, dilihat-lihat komen dari customer jelek-jelek juga tuh"
Pengguna Google,5,2025-09-13 09:15:42,"Aplikasi yang berguna banget buat belanja disaat mager keluar rumah. Semua yang kita butuhkan dari keperluan dapur, kebutuhan pribadi, makanan dan minuman semua ada. Apalagi kalo diskon wah mantep banget diskonnya dan pengirimannya kita bisa pilih waktunya kapan aja mana gratis ongkir lagi. Pokoknya aplikasi yang bagus bangett"
Pengguna Google,1,2025-10-21 04:40:39,pesanan sudh lunas tapi tdk di tindak lanjuti oleh toko.pelayanan yg sangat sangat jelek sekarang. beli lewat apk tpi kita harus nunggu lama karna sistem yg jelek. tdk seperti toko sebelah
Pengguna Google,5,2025-09-13 09:11:00,Klik Indomaret sangat membantu sekali untuk orang orang yg mau berbelanja tapi tidak bisa keluar rumah karna barang sudah langsung dikirim sampai ke rumah. Sangat bagus karna jadi bisa menghemat waktu dan bisa belanja sambil mengerjakan tugas di rumah. Aplikasinya pun sangat mudah untuk digunakan. Terimakasih Klik Indomaret!
Pengguna Google,2,2025-08-30 03:48:58,"pengembalian dana tidak ontime. Belanjaan yang kurang saat diantar,,dana dikembalikan ke saldo klik tapi tidak juga masuk uang nya.Sdh 3 hari ,,lebih dari ketentuan nya yg REAL TIME pengembalian dana,,bermasalah lbh dari 1x24 jam"
Pengguna Google,5,2025-09-13 13:04:59,"Dengan adanya klik indomaret, memudahkan kita sebagai konsumen untuk belanja kebutuhan sehari hari karena lebih efisien dan hemat, kita bisa belanja dengan sistem ambil di toko terdekat ataupun diantar langsung kerumah untuk menghemat waktu jikalau sedang dalam keadaan yg tidak terduga, terlebih lagi saat harbolnas banyak promosi dahsyat yg bisa kita dapatkan hanya untuk pemesanan di klik indomaret untuk lebih menghemat pengeluaran belanja. Terimakasi klik indomaret 💙"
Pengguna Google,1,2025-10-07 06:35:38,Aplikasi ngga bisa login. Versi web juga. Lebih bagus tutup aja layanan belanja online kalau login untuk belanja ngga bisa
Pengguna Google,1,2025-09-18 13:46:46,"sangat kecewa dengan layanan yang diberikan, selalu membatalkan pesanan dengan alasan yang sama yaitu motor selalu rusak, lalu saya pernahmemesan dengan pengiriman cepat yang harusnya dateng 1 jam setelah pesanan ternyata sampe 3 hari tidak dikirimkan, dan saya pernah memesan lumayan banyak di aplikasi ini dan melalukan pembayaran lewat bank dengan harga cukup besar tetapi barang ditunda pengiriman sampai dengan 3 hari dan uang saya juga tidak dikembalikan, sudah kirim email tetap tidak direspon"
Pengguna Google,5,2025-09-12 15:22:19,"Klik Indomaret bikin belanja jadi gampang banget 😍 cepat, praktis, dan selalu ada promo yang bikin happy jadi nggak cuma hemat waktu, tapi juga bikin hati berbunga-bunga tiap pesenan dateng uhuyyy🤩🤩"
Pengguna Google,5,2025-08-24 10:26:23,"saya kasih bintang 5,tadinya saya langganan di merah tapi kecewa,karena ada pesanan saya yg kurang,sudah komplain tidak ada respon 3 kali order saya yg barangnya ada yg kurang,beralih ke Indomaret sejauh ini memuaskan komplain di respon seperti barusan barang yg kurang sorenya dikirim,hanya saja kekurangannya kita TDK bisa memilih toko yg terdekat jadi kadang lama sampai,kadang pesan pagi sampai sore krna sistemnya juga,itu saja selebihnya ok,terimakasih Indomaret pertahankan terus yg kualitasny"
Pengguna Google,1,2025-08-31 08:29:13,"parah banget serius,barang pesanan tidak sesuai jam order di telepon gak ada solusi,di wa jg gak di bales,orderan di blg 1 jam sampai,,sampai besok besokpun gak sampai sampai,,beda pulau atau keq mana??tolong laa pelayanan lebih baik,,kalo gak bisa gak usah munculkan app keq gni ,banyak yg kecewa atas pelayanannya"
Pengguna Google,1,2025-09-09 04:50:24,"Aplikasi sangat buruk makin kesini makin gajelas. makin ribet. tiap ada hari"" penting malah sering eror terus bagaimana bisa orng belanja dengan nyamana kalau aplikasi sering eror kaya gitu. mohon d perhatikan itu sangat menganggu sekali. kending gausah ada event aplikasi kalo masih kayaa bgitu."
Pengguna Google,5,2025-09-19 14:56:50,"Klik Indomaret bikin belanja harian jadi gak ribet. Praktis tinggal klik, bayar, dan tunggu barang datang. Harganya murah karena ada banyak promo dan voucher, plus pelayanan pengirimannya juga cepat banget. Sangat membantu apalagi buat orang yang punya kesibukan padat"
Pengguna Google,5,2025-09-18 07:25:45,"KlikIndomaret sangat membantu untuk belanja harian! Produk lengkap banget, harga terjangkau, banyak promo menarik, dan bisa pilih antar ke rumah atau ambil di Indomaret terdekat. Aplikasi mudah digunakan dan proses pembayaran fleksibel. Praktis banget buat yang sibuk atau malas keluar rumah. 👍"
Pengguna Google,2,2025-09-22 07:21:04,"aplikasi seharusnya memudahkan pengguna, kenapa harus ada indomaret point hanya utk mengumpulkan point yg kebanyakan tidak digunakan customer... dijadikan satu saja klik dan point agar hemat data dan ram HP."
Pengguna Google,5,2025-09-13 12:53:24,"minimarket ter-oke sih, dari segi harga lebih murah karna banyak promo dan dapet poin juga, terus banyak pilihan dan yang pastinya adem kalo milih2 barangnya, pegawainya juga ramah2 (keknya ga pernah nemu pegawai Indomaret yang jutek dan nyebelin). Semoga Indomaret terus meningkat jadi lebih baik lagi (sering2 adain promo ya hehe)"
Pengguna Google,5,2025-09-13 10:38:02,"Promo yang ditawarkan banyak banget setiap bulannya, jadi pengeluaran lebih hemat. Dan penggunaan aplikasinya sangat mudah, sehingga memudahkan saya sebagai pengguna untuk berbelanja"
Pengguna Google,1,2025-09-10 06:02:52,"baru pertama order di klik Indomaret padahal pake pengiriman reguler yang dalam beberapa jam bisa di kirim sesuai permintaan ini udah dua hari gak di kirim kirim .wa cs gak ada tanggapan ,komplain pun lama sekali di responnya, gak ada cara buat batalin orderan padahal uang sudah masuk"
Pengguna Google,5,2025-09-20 15:15:09,"App nya lumayan bagus, jadi bisa pesen dirumah tinggal diambil di indomaret terdekat tanpa perlu ngantri langsung, bisa tau banyak promo yang ada juga. Semoga kedepannya lebih jelas lagi soal ada enggaknya stok barang di Indomaret terdekat dan informasi soal indomaret mana aja yang bisa pesan antar."
Pengguna Google,5,2025-09-13 07:05:15,"suka sama aplikasinya karena membantu apalagi kalau ada acara besar dan macet dijalan. tapi tetap perlu pengembangan karena pernah mas yang delivery kirim foto sembarang dan tidak konfirmasi, taunya barang saya tidak sampe ke alamat. Tapi overall bagus karena itu kesalahan mas deliverynya aja ☺️"
Pengguna Google,1,2025-09-23 14:19:24,Aplikasi ini di download karena ku pikir mirip alfa tau nya engga dan apa aja perbedaannya? 1. Pesen minuman sama groceries dipisah jadi ga bisa gabung 2. Kalo semisal pesen makanan terus udh di terima dan proses tapi saat waktu antar belum sampai komplain harus lewat pusat kalo alfa bisa komplain ditoko 3. Karena komplain lewat pusat jadi respon lama dan engga cepet selesai 4. Kalo semisal mau antar barang chat tidak bisa melalui apk kalo semisal bisa chat lewat apk kan lebih bagus dan formal.
Pengguna Google,1,2025-09-09 04:45:20,"berulang kali masalah yang sama tiap bulan tiap harbolnas selalu susah mesannya ,gangguan terus aplikasi dengan alasan lagi banyak yang pesan dicoba berkala....gimana ini mau berkembang .. konsumen repot anak toko pun repot"
Pengguna Google,3,2025-09-12 09:57:54,"aplikasi eror terus kenapa ini? baru saja order menggunakan layanan express, namun 7 jam saya menanti. Setelah komplain sana-sini pesanan baru di antar. untung aja masih amanah sih dellivery man nya. Tolong aplikasi tingkatkan lagi"
Pengguna Google,1,2025-09-03 12:23:10,pesanan tidak sesuai wlwpun kurang 1 barang udah komplain tp tidak ada respon sangat kecewa pengiriman barang tidak amanah hrs nya di cek dulu jgn sampe ada yg kurang saya sebagai pembeli sangat di rugikan wlwpun 1 barang yg kurang payah
Pengguna Google,5,2025-09-19 06:21:14,"Klik indomaret itu definisi belanja modern. Cepat, lengkap dan selalu ada promo yang bikin hemat. Ngga perlu ribet ke toko, cukup buka aplikasi semua beres. Recommended banget buat siapa saja yang mau praktis."
Pengguna Google,1,2025-09-28 00:34:44,"barang pas di klik muncul pas di bayar barang sudah kosong, dan untuk pengirimannya lama, diantarnya di aplikasi jam 8, sekarang udah jam 8.30 belum ada. semoga kedepannya bisa di perbaiki lagi"
